,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,buyerAgent,buyerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
176,15571541,"625 Vista Dr, Emerald Hills, CA 94062",94062,37.467384,-122.260953,4,4.0,3430,2018-11-20 00:00:00,1988,16901.0,2382882.0,2450000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,Ling Lau,https://www.zillow.com/profile/Ling-Lau/,2018-08-31 07:49:00,2600000.0,1,2839982.0,2018-08-31,https://www.zillow.com/homedetails/625-Vista-Dr-Emerald-Hills-CA-94062/15571541_zpid/
177,15572909,"1207 Edgewood Rd, Redwood City, CA 94062",94062,37.481963,-122.255659,5,6.0,4980,2018-11-19 00:00:00,1989,11761.0,2646114.0,2722500.0,Jaime Gonzalez,https://www.zillow.com/profile/jaimegonzalez01/,Sayage Realty Group,https://www.zillow.com/profile/sayagerealtygroup/,2018-08-23 11:27:00,3298000.0,1,3210497.0,2018-07-31,https://www.zillow.com/homedetails/1207-Edgewood-Rd-Redwood-City-CA-94062/15572909_zpid/
178,15562858,"990 Arlington Rd, Redwood City, CA 94062",94062,37.483174,-122.250974,4,5.0,3600,2018-11-15 00:00:00,1947,14810.0,3157306.0,3249000.0,,,,,2018-10-04 05:59:00,3248888.0,1,2821681.0,2018-09-30,https://www.zillow.com/homedetails/990-Arlington-Rd-Redwood-City-CA-94062/15562858_zpid/
179,15591765,"2736 Delaware Ave, Redwood City, CA 94061",94061,37.452084,-122.231658,3,2.0,1850,2018-11-08 16:00:00,1949,7840.0,1979729.0,2040000.0,Hauslley Silva,https://www.zillow.com/profile/silvarealtor/,,,2018-09-13 16:31:00,2099000.0,1,2155382.0,2018-08-31,https://www.zillow.com/homedetails/2736-Delaware-Ave-Redwood-City-CA-94061/15591765_zpid/
180,15590584,"36 Woodhill Dr, Redwood City, CA 94061",94061,37.449586,-122.255955,4,3.0,3410,2018-11-07 16:00:00,1985,12898.0,2814320.0,2900000.0,Mandy Montoya,https://www.zillow.com/profile/Mandy-Montoya/,,,2018-10-05 10:33:00,2855000.0,1,2865452.0,2018-09-30,https://www.zillow.com/homedetails/36-Woodhill-Dr-Redwood-City-CA-94061/15590584_zpid/
181,15590457,"3876 Chatham Ct, Redwood City, CA 94061",94061,37.453526,-122.254185,5,3.0,2653,2018-10-31 00:00:00,1964,22498.0,2607432.0,2690000.0,Michelle Jaeger,https://www.zillow.com/profile/mjaeger9/,,,2018-08-16 21:02:00,2698000.0,1,2655353.0,2018-07-31,https://www.zillow.com/homedetails/3876-Chatham-Ct-Redwood-City-CA-94061/15590457_zpid/
182,15571289,"3640 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.464351,-122.264314,3,3.0,2300,2018-10-30 00:00:00,2018,8498.0,2132889.0,2600000.0,,,,,2018-08-05 12:03:00,2798850.0,1,2274451.0,2018-07-31,https://www.zillow.com/homedetails/3640-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571289_zpid/
183,15575612,"1397 Connecticut Dr, Redwood City, CA 94061",94061,37.460868,-122.239047,3,2.0,1554,2018-10-30 00:00:00,1953,7348.0,1968336.0,2031000.0,Christine Steel,https://www.zillow.com/profile/zuser20160509075953233/,Pamela Culp,https://www.zillow.com/profile/housing-expert/,2018-09-07 18:28:00,1795000.0,1,1559751.0,2018-08-31,https://www.zillow.com/homedetails/1397-Connecticut-Dr-Redwood-City-CA-94061/15575612_zpid/
184,15590437,"1040 Silver Hill Rd, Redwood City, CA 94061",94061,37.452338,-122.252747,3,3.0,1950,2018-10-26 00:00:00,1964,16300.0,2167174.0,2200000.0,Denette Bartoli,https://www.zillow.com/profile/Denette-Bartoli/,Vicki Glynn,https://www.zillow.com/profile/Vicki700/,2018-08-17 17:52:00,2200000.0,1,2170101.0,2018-07-31,https://www.zillow.com/homedetails/1040-Silver-Hill-Rd-Redwood-City-CA-94061/15590437_zpid/
185,15591766,"2740 Delaware Ave, Redwood City, CA 94061",94061,37.451943,-122.231727,4,3.0,1889,2018-10-25 00:00:00,1948,7832.0,2324039.0,2400000.0,,,,,2018-09-29 07:56:00,2088000.0,1,2081528.0,2018-08-31,https://www.zillow.com/homedetails/2740-Delaware-Ave-Redwood-City-CA-94061/15591766_zpid/
186,15591612,"1732 Maryland St, Redwood City, CA 94061",94061,37.453739,-122.236218,3,2.0,1640,2018-10-18 00:00:00,1951,6050.0,2224643.0,2300000.0,Julie Ray,https://www.zillow.com/profile/Julie-Ray-Homes/,Suzanne Scott,https://www.zillow.com/profile/suzanne-scott/,,,0,2306936.0,2018-09-30,https://www.zillow.com/homedetails/1732-Maryland-St-Redwood-City-CA-94061/15591612_zpid/
187,15572024,"3672 Highland Ave, Redwood City, CA 94062",94062,37.466242,-122.254406,4,3.0,2830,2018-10-15 00:00:00,1940,7244.0,2175208.0,2250000.0,Jim Arbeed,https://www.zillow.com/profile/Jim-Arbeed/,,,2018-09-21 17:19:00,1998000.0,1,2182825.0,2018-08-31,https://www.zillow.com/homedetails/3672-Highland-Ave-Redwood-City-CA-94062/15572024_zpid/
188,15575935,"6 Bennett Rd, Redwood City, CA 94062",94062,37.4753,-122.259761,3,3.5,2394,2018-10-12 15:00:00,1980,10001.0,2415706.0,2500000.0,Carol Reen,https://www.zillow.com/profile/carolreensf/,Steed Ahn,https://www.zillow.com/profile/Steed-Ahn/,2018-09-25 15:03:00,1995000.0,1,2306905.0,2018-08-31,https://www.zillow.com/homedetails/6-Bennett-Rd-Redwood-City-CA-94062/15575935_zpid/
189,15574563,"856 Upland Rd, Redwood City, CA 94062",94062,37.471903,-122.254469,4,2.5,3120,2018-10-12 00:00:00,1985,13189.0,2149978.0,2225000.0,,,Liza Vernazza,https://www.zillow.com/profile/lizavernazza/,2018-09-24 06:28:00,1998950.0,1,2353142.0,2018-08-31,https://www.zillow.com/homedetails/856-Upland-Rd-Redwood-City-CA-94062/15574563_zpid/
190,15564034,"266 Jeter St, Redwood City, CA 94062",94062,37.47973,-122.242763,3,2.0,1660,2018-10-11 00:00:00,1938,6534.0,2125472.0,2200000.0,Douglas Andrew Gonzalez,https://www.zillow.com/profile/dgonzalez/,John Alexander,https://www.zillow.com/profile/user2036470/,,,0,2205316.0,2018-09-30,https://www.zillow.com/homedetails/266-Jeter-St-Redwood-City-CA-94062/15564034_zpid/
191,15590438,"1036 Silver Hill Rd, Redwood City, CA 94061",94061,37.452397,-122.253168,5,5.0,2497,2018-10-10 00:00:00,1964,20473.0,2810957.0,2910000.0,,,Dana Van Hulsen,https://www.zillow.com/profile/danavanhulsen/,2018-08-18 13:13:00,2888000.0,1,2476163.0,2018-07-31,https://www.zillow.com/homedetails/1036-Silver-Hill-Rd-Redwood-City-CA-94061/15590438_zpid/
192,15576304,"1439 Sierra St, Redwood City, CA 94061",94061,37.466508,-122.231509,3,3.0,2960,2018-10-08 00:00:00,1967,6359.0,2091217.0,2400000.0,Daniel Buckley Chavez,https://www.zillow.com/profile/Daniel-Buckley-Chavez/,Steve & Julie Quattrone,https://www.zillow.com/profile/MemoryLane/,2018-08-23 16:58:00,2195000.0,1,2177369.0,2018-07-31,https://www.zillow.com/homedetails/1439-Sierra-St-Redwood-City-CA-94061/15576304_zpid/
193,15562811,"24 Woodsworth Ave, Redwood City, CA 94062",94062,37.481532,-122.251967,4,2.0,2160,2018-10-03 00:00:00,1941,9060.0,2122678.0,2200000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,,,0,2266113.0,2018-09-30,https://www.zillow.com/homedetails/24-Woodsworth-Ave-Redwood-City-CA-94062/15562811_zpid/
194,15590316,"772 W California Way, Woodside, CA 94062",94062,37.455281,-122.272139,3,3.0,1975,2018-10-03 00:00:00,1969,14509.0,2798076.0,2900000.0,Helen and Brad Miller,https://www.zillow.com/profile/HelenBradMiller/,,,2018-09-06 11:28:00,2495000.0,1,2185577.0,2018-08-31,https://www.zillow.com/homedetails/772-W-California-Way-Woodside-CA-94062/15590316_zpid/
195,15591348,"2425 Hampton Ave, Redwood City, CA 94061",94061,37.459913,-122.234504,4,3.0,2607,2018-10-02 00:00:00,1950,6843.0,2315268.0,2400000.0,Jeri Richardson-Daines,https://www.zillow.com/profile/user3545352/,Kitty Tranggana,https://www.zillow.com/profile/KittyRealEsate/,2018-09-13 16:03:00,2195000.0,1,2220080.0,2018-08-31,https://www.zillow.com/homedetails/2425-Hampton-Ave-Redwood-City-CA-94061/15591348_zpid/
196,15574157,"1552 Roosevelt Ave, Redwood City, CA 94061",94061,37.469901,-122.237678,3,2.0,1500,2018-10-02 00:00:00,1960,8232.0,2025860.0,2100000.0,,,,,,,0,1628039.0,2018-09-30,https://www.zillow.com/homedetails/1552-Roosevelt-Ave-Redwood-City-CA-94061/15574157_zpid/
197,15562930,"739 Arlington Rd, Redwood City, CA 94062",94062,37.485246,-122.247509,3,2.0,2330,2018-09-28 00:00:00,1946,11282.0,2490527.0,2200000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,,,0,2292145.0,2018-08-31,https://www.zillow.com/homedetails/739-Arlington-Rd-Redwood-City-CA-94062/15562930_zpid/
198,15570924,"121 Springdale Way, Emerald Hills, CA 94062",94062,37.472105,-122.271336,6,6.0,5200,2018-09-28 00:00:00,1993,26697.0,2263269.0,2350000.0,James Shin,https://www.zillow.com/profile/jsregroupllc/,James Shin,https://www.zillow.com/profile/jsregroupllc/,2018-07-05 09:18:00,2495000.0,1,3883268.0,2018-06-30,https://www.zillow.com/homedetails/121-Springdale-Way-Emerald-Hills-CA-94062/15570924_zpid/
199,15571671,"849 Seminole Way, Redwood City, CA 94062",94062,37.462763,-122.258597,3,3.0,2230,2018-09-27 00:00:00,1969,8624.0,2072511.0,2150000.0,,,,,2018-08-17 08:22:00,1895000.0,1,2168200.0,2018-07-31,https://www.zillow.com/homedetails/849-Seminole-Way-Redwood-City-CA-94062/15571671_zpid/
200,15591497,"130 Hardwick Rd, Woodside, CA 94062",94062,37.444868,-122.245758,3,2.0,2220,2018-09-25 00:00:00,1951,45354.0,2862101.0,2970000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,Monica Corman,https://www.zillow.com/profile/Monica-Corman/,2018-08-20 08:53:00,2988000.0,1,3690710.0,2018-07-31,https://www.zillow.com/homedetails/130-Hardwick-Rd-Woodside-CA-94062/15591497_zpid/
201,15571288,"3602 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.465199,-122.264428,3,2.5,2581,2018-09-17 00:00:00,2018,11979.0,2887550.0,3000000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Kimm Terpening,https://www.zillow.com/profile/Kimm-Terpening/,,,0,2329427.0,2018-08-31,https://www.zillow.com/homedetails/3602-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571288_zpid/
202,15577243,"1 Doris Ct, Redwood City, CA 94061",94061,37.465439,-122.233802,6,,4885,2018-09-13 00:00:00,1979,10201.0,2116270.0,2200000.0,Melinda Wong,https://www.zillow.com/profile/melinda43/,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,2018-07-08 23:13:00,2888000.0,1,2606481.0,2018-06-30,https://www.zillow.com/homedetails/1-Doris-Ct-Redwood-City-CA-94061/15577243_zpid/
203,15559340,"75 Belle Roche Ave, Redwood City, CA 94062",94062,37.477155,-122.265424,4,5.0,5150,2018-09-13 00:00:00,2003,20050.0,3366793.0,3500000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,Drew and Christine Morgan,https://www.zillow.com/profile/BelmontRealEstate/,2018-07-27 11:42:00,3295000.0,1,4364349.0,2018-06-30,https://www.zillow.com/homedetails/75-Belle-Roche-Ave-Redwood-City-CA-94062/15559340_zpid/
204,15590346,"7 Palm Circle Rd, Woodside, CA 94062",94062,37.451356,-122.276991,2,3.0,1460,2018-09-13 00:00:00,1934,19602.0,2116270.0,2200000.0,Gail Antoinette Rossetti,https://www.zillow.com/profile/Selling-Peninsula/,,,2018-02-16 11:32:00,2599000.0,1,1651082.0,2018-01-31,https://www.zillow.com/homedetails/7-Palm-Circle-Rd-Woodside-CA-94062/15590346_zpid/
205,15589879,"517 Sunset Way, Emerald Hills, CA 94062",94062,37.461582,-122.273611,4,3.0,2600,2018-09-04 00:00:00,1969,6799.0,2013885.0,2100000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,Mary Ann Teixeira,https://www.zillow.com/profile/mary-ann-teixeira/,2018-04-27 11:52:00,2295000.0,1,2280313.0,2018-03-31,https://www.zillow.com/homedetails/517-Sunset-Way-Emerald-Hills-CA-94062/15589879_zpid/
206,15573051,"194 Hillview Ave, Redwood City, CA 94062",94062,37.47688,-122.250006,4,4.0,2310,2018-09-01 15:00:00,1938,13599.0,2400281.0,2500000.0,DiPali Shah,https://www.zillow.com/profile/DiPalIShahBroker/,,,2018-06-07 20:02:00,2195000.0,2,2707177.0,2018-05-31,https://www.zillow.com/homedetails/194-Hillview-Ave-Redwood-City-CA-94062/15573051_zpid/
207,15562817,"1003 Blandford Blvd, Redwood City, CA 94062",94062,37.48266,-122.252702,4,5.0,3751,2018-08-30 00:00:00,1937,10319.0,2928032.0,3050000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,2018-03-23 12:49:00,2998000.0,1,3148969.0,2018-02-28,https://www.zillow.com/homedetails/1003-Blandford-Blvd-Redwood-City-CA-94062/15562817_zpid/
208,249950101,"88 Tum Suden Way, Woodside, CA 94062",94062,37.453781,-122.269118,3,1.0,1900,2018-08-28 00:00:00,-1,-1.0,,2150000.0,,,,,,,0,,,https://www.zillow.com/homedetails/88-Tum-Suden-Way-Woodside-CA-94062/249950101_zpid/
209,15590237,"88 Tum Suden Way, Redwood City, CA 94062",94062,37.453781,-122.269118,3,1.0,1900,2018-08-28 00:00:00,1957,37026.0,1986976.0,2150000.0,Loren Dakin,https://www.zillow.com/profile/loren805/,,,2018-06-22 07:59:00,2288000.0,1,1958123.0,2018-05-31,https://www.zillow.com/homedetails/88-Tum-Suden-Way-Redwood-City-CA-94062/15590237_zpid/
210,15572053,"819 Toyon Way, Redwood City, CA 94062",94062,37.464362,-122.255288,3,3.0,2310,2018-08-17 00:00:00,1978,23539.0,2061178.0,2150000.0,Tom Sudano,https://www.zillow.com/profile/Tom-Sudano/,,,2018-07-07 12:14:00,2150000.0,1,2298921.0,2018-06-30,https://www.zillow.com/homedetails/819-Toyon-Way-Redwood-City-CA-94062/15572053_zpid/
211,15574443,"614 Upland Rd, Redwood City, CA 94062",94062,37.473428,-122.252334,3,3.0,2310,2018-08-17 00:00:00,1920,35750.0,2185807.0,2280000.0,Alex Sandoval,https://www.zillow.com/profile/ProbateREBroker/,,,2018-07-26 19:53:00,2275000.0,1,2267486.0,2018-06-30,https://www.zillow.com/homedetails/614-Upland-Rd-Redwood-City-CA-94062/15574443_zpid/
212,81379474,"345 Harcross Rd, Woodside, CA 94062",94062,37.449935,-122.24701,3,3.0,2795,2018-08-16 00:00:00,1974,57063.0,2923687.0,3050000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,Kathleen Clifford,https://www.zillow.com/profile/Kathleen-Clifford3/,2018-07-16 09:27:00,2488000.0,1,3036286.0,2018-06-30,https://www.zillow.com/homedetails/345-Harcross-Rd-Woodside-CA-94062/81379474_zpid/
213,15577415,"1935 Goodwin Ave, Redwood City, CA 94061",94061,37.464146,-122.23486,4,3.0,2204,2018-08-09 00:00:00,1957,9165.0,2394686.0,2500000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,Suzanne Garcia,https://www.zillow.com/profile/sgarcia596/,2018-07-09 09:36:00,2230000.0,1,2163769.0,2018-06-30,https://www.zillow.com/homedetails/1935-Goodwin-Ave-Redwood-City-CA-94061/15577415_zpid/
214,15592053,"150 Bonsen Ct, Redwood City, CA 94062",94062,37.44727,-122.232045,5,3.5,3032,2018-08-08 00:00:00,2017,13982.0,2541450.0,2653500.0,,,,,,,0,2736326.0,2018-07-31,https://www.zillow.com/homedetails/150-Bonsen-Ct-Redwood-City-CA-94062/15592053_zpid/
215,15562850,"964 Durlston Rd, Redwood City, CA 94062",94062,37.483417,-122.251556,4,4.0,3120,2018-08-07 00:00:00,1929,11761.0,3268053.0,3500000.0,Michael Johnston,https://www.zillow.com/profile/Mljohnston/,,,2018-07-09 15:05:00,2999950.0,1,3130521.0,2018-06-30,https://www.zillow.com/homedetails/964-Durlston-Rd-Redwood-City-CA-94062/15562850_zpid/
216,15589934,"665 Sunset Way, Emerald Hills, CA 94062",94062,37.459256,-122.273033,4,3.0,2655,2018-08-07 00:00:00,1982,12275.0,2279257.0,2380000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,Chaya Shahar,https://www.zillow.com/profile/Chaya-Shahar/,2018-05-30 09:48:00,2550000.0,1,2609738.0,2018-04-30,https://www.zillow.com/homedetails/665-Sunset-Way-Emerald-Hills-CA-94062/15589934_zpid/
217,15577469,"1742 Kansas St, Redwood City, CA 94061",94061,37.461185,-122.229919,4,4.0,3620,2018-08-06 00:00:00,1980,6712.0,2342215.0,2446000.0,Kelleybenetti59,https://www.zillow.com/profile/user9584251/,,,2018-05-20 19:33:00,2690000.0,1,2257771.0,2018-04-30,https://www.zillow.com/homedetails/1742-Kansas-St-Redwood-City-CA-94061/15577469_zpid/
218,15570742,"147 Springdale Way, Emerald Hills, CA 94062",94062,37.472418,-122.272772,4,4.0,2770,2018-08-03 00:00:00,1938,12797.0,2311359.0,2415000.0,,,,,2018-06-07 17:43:00,2395000.0,1,2787566.0,2018-05-31,https://www.zillow.com/homedetails/147-Springdale-Way-Emerald-Hills-CA-94062/15570742_zpid/
219,15589747,"665 Oak Park Way, Emerald Hills, CA 94062",94062,37.462156,-122.270796,3,3.0,2010,2018-07-31 15:00:00,1999,6499.0,1937957.0,2025000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,,,2018-04-29 21:33:00,2150000.0,1,2195504.0,2018-03-31,https://www.zillow.com/homedetails/665-Oak-Park-Way-Emerald-Hills-CA-94062/15589747_zpid/
220,15575469,"2602 Mcgarvey Ave, Redwood City, CA 94061",94061,37.464434,-122.244899,4,4.0,2850,2018-07-31 08:00:00,1953,6368.0,2009733.0,2100000.0,Chuck Gillooley,https://www.zillow.com/profile/SanCarlosRealtor/,,,2018-05-17 20:39:00,2400000.0,1,2586669.0,2018-04-30,https://www.zillow.com/homedetails/2602-Mcgarvey-Ave-Redwood-City-CA-94061/15575469_zpid/
221,15590911,"2752 Kensington Rd, Redwood City, CA 94061",94061,37.456943,-122.237777,4,4.0,2276,2018-07-31 00:00:00,1952,6050.0,1619880.0,2225000.0,Shawn Ghandchi,https://www.zillow.com/profile/shawnghand/,,,2018-06-01 02:08:00,2188000.0,1,1525275.0,2018-05-31,https://www.zillow.com/homedetails/2752-Kensington-Rd-Redwood-City-CA-94061/15590911_zpid/
222,15571272,"622 Park Rd, Emerald Hills, CA 94062",94062,37.466141,-122.266416,5,4.0,3000,2018-07-30 15:00:00,1927,24100.0,2236917.0,2337425.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,Navneet Parmar,https://www.zillow.com/profile/Navneet-Parmar/,2018-01-02 19:53:00,2650000.0,2,2435810.0,2017-12-31,https://www.zillow.com/homedetails/622-Park-Rd-Emerald-Hills-CA-94062/15571272_zpid/
223,15558772,"3221 La Mesa Dr, San Carlos, CA 94070",94070,37.480547,-122.279966,5,3.0,2700,2018-07-26 15:00:00,1978,16247.0,2679001.0,2800000.0,Tiffany Manaoat,https://www.zillow.com/profile/TiffanyManaoat/,Cliff Whearley,https://www.zillow.com/profile/cliffwhearley/,2018-06-13 06:25:00,2595000.0,1,2634342.0,2018-05-31,https://www.zillow.com/homedetails/3221-La-Mesa-Dr-San-Carlos-CA-94070/15558772_zpid/
224,15571666,"826 Shepard Way, Redwood City, CA 94062",94062,37.462058,-122.258592,4,3.0,3300,2018-07-20 00:00:00,1966,8468.0,1941716.0,2029610.0,Maria Frangos,https://www.zillow.com/profile/Maria-Frangos3/,,,2018-06-09 00:07:00,2249000.0,1,2309620.0,2018-05-31,https://www.zillow.com/homedetails/826-Shepard-Way-Redwood-City-CA-94062/15571666_zpid/
225,15559283,"760 Loma Ct, Redwood City, CA 94062",94062,37.482201,-122.271411,4,2.0,2580,2018-07-17 15:00:00,1953,33798.0,2008382.0,2100000.0,Alexandra Wilbur,https://www.zillow.com/profile/AlexandraWilbur/,Valerie Soltau,https://www.zillow.com/profile/valeriesoltau/,2018-06-08 17:12:00,1699000.0,1,2423852.0,2018-05-31,https://www.zillow.com/homedetails/760-Loma-Ct-Redwood-City-CA-94062/15559283_zpid/
226,15564693,"319 Jeter St, Redwood City, CA 94062",94062,37.479302,-122.241304,3,2.0,1614,2018-07-16 08:00:00,1941,6499.0,2065666.0,2160000.0,Jennifer Bitter,https://www.zillow.com/profile/lemieuxassoc/,Brian Ayer,https://www.zillow.com/profile/brianayer/,2018-06-18 09:28:00,1998000.0,1,1854245.0,2018-05-31,https://www.zillow.com/homedetails/319-Jeter-St-Redwood-City-CA-94062/15564693_zpid/
227,15573101,"9 Inner Cir, Redwood City, CA 94062",94062,37.476249,-122.24633,3,2.0,1352,2018-07-13 00:00:00,1941,7013.0,1960188.0,2050000.0,Camille Eder,https://www.zillow.com/profile/Camille-Eder3/,,,2018-05-19 19:43:00,1778000.0,1,1851095.0,2018-04-30,https://www.zillow.com/homedetails/9-Inner-Cir-Redwood-City-CA-94062/15573101_zpid/
228,15591657,"1737 Maryland St, Redwood City, CA 94061",94061,37.453984,-122.235685,3,3.0,1865,2018-07-12 12:00:00,1951,6050.0,2055708.0,2150000.0,Adele Della-Santina,https://www.zillow.com/profile/adele-dellasantina/,Adriana Trenev,https://www.zillow.com/profile/AdrianaTrenev1/,2018-06-09 08:16:00,1875500.0,1,1980313.0,2018-05-31,https://www.zillow.com/homedetails/1737-Maryland-St-Redwood-City-CA-94061/15591657_zpid/
229,15574655,"2115 Harding Ave, Redwood City, CA 94062",94062,37.472447,-122.249934,3,2.0,2180,2018-07-12 00:00:00,1950,6150.0,1912286.0,2000000.0,,,,,2018-06-01 06:34:00,1818000.0,1,1899258.0,2018-05-31,https://www.zillow.com/homedetails/2115-Harding-Ave-Redwood-City-CA-94062/15574655_zpid/
230,15572316,"748 Holly Hill Ct, Redwood City, CA 94061",94061,37.460703,-122.253476,4,3.0,2008,2018-06-26 00:00:00,1958,11717.0,2747875.0,2875000.0,,,,,2018-05-18 12:04:00,2498000.0,1,2341830.0,2018-04-30,https://www.zillow.com/homedetails/748-Holly-Hill-Ct-Redwood-City-CA-94061/15572316_zpid/
231,15591672,"1743 Hempstead Pl, Redwood City, CA 94061",94061,37.454619,-122.23512,4,3.0,1850,2018-06-22 15:00:00,1952,7801.0,2102976.0,2200000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,,,2018-05-23 21:28:00,1950000.0,1,1940703.0,2018-04-30,https://www.zillow.com/homedetails/1743-Hempstead-Pl-Redwood-City-CA-94061/15591672_zpid/
232,15573662,"419 Avenue Del Ora, Redwood City, CA 94062",94062,37.475992,-122.243173,4,3.0,2950,2018-06-22 08:00:00,1981,8001.0,2243493.0,2346700.0,Adam Touni,https://www.zillow.com/profile/TheAWTeam/,Drew Doran,https://www.zillow.com/profile/Drew-Doran7/,2018-04-02 08:28:00,2498000.0,1,2531086.0,2018-03-31,https://www.zillow.com/homedetails/419-Avenue-Del-Ora-Redwood-City-CA-94062/15573662_zpid/
233,15570741,"151 Springdale Way, Emerald Hills, CA 94062",94062,37.4725,-122.273147,4,6.0,3828,2018-06-21 15:00:00,1927,29555.0,2839105.0,2970000.0,Deborah Kehrberg,https://www.zillow.com/profile/deborah790/,,,2018-05-04 22:18:00,2995000.0,1,3832681.0,2018-04-30,https://www.zillow.com/homedetails/151-Springdale-Way-Emerald-Hills-CA-94062/15570741_zpid/
234,15590976,"1635 Maddux Dr, Redwood City, CA 94061",94061,37.456649,-122.235592,4,4.0,2580,2018-06-21 00:00:00,1952,6873.0,2179515.0,2280000.0,,,,,2018-05-08 16:09:00,2250000.0,1,2055907.0,2018-04-30,https://www.zillow.com/homedetails/1635-Maddux-Dr-Redwood-City-CA-94061/15590976_zpid/
235,15591914,"2424 Ohio Ave, Redwood City, CA 94061",94061,37.455529,-122.23116,3,2.0,1668,2018-06-18 00:00:00,1951,7148.0,2007629.0,2100000.0,,,,,2018-05-10 19:19:00,1875000.0,1,2003339.0,2018-04-30,https://www.zillow.com/homedetails/2424-Ohio-Ave-Redwood-City-CA-94061/15591914_zpid/
236,15560092,"220 Frances Ln, San Carlos, CA 94070",94070,37.482888,-122.260272,4,3.0,3310,2018-06-15 15:00:00,1965,11857.0,2868563.0,3000000.0,Brian Chancellor,https://www.zillow.com/profile/brianc738/,,,2018-04-15 19:43:00,3298000.0,1,2624525.0,2018-03-31,https://www.zillow.com/homedetails/220-Frances-Ln-San-Carlos-CA-94070/15560092_zpid/
237,15575409,"1267 Foothill St, Redwood City, CA 94061",94061,37.458611,-122.245204,3,3.0,1795,2018-06-15 00:00:00,1951,6490.0,2055616.0,2150000.0,Kathy and Colleen,https://www.zillow.com/profile/Kathy-and-Colleen/,Jaime Lynn Jones and Julie Mariani Cassel,https://www.zillow.com/profile/Jaime-and-Julie/,2018-06-01 13:32:00,1895000.0,1,2072860.0,2018-05-31,https://www.zillow.com/homedetails/1267-Foothill-St-Redwood-City-CA-94061/15575409_zpid/
238,15589677,"727 Hillcrest Way, Emerald Hills, CA 94062",94062,37.463076,-122.26715,3,4.0,2671,2018-06-14 00:00:00,1986,14509.0,2366421.0,2475000.0,Susan Tanner,https://www.zillow.com/profile/susan-tanner/,Susan Kramer,https://www.zillow.com/profile/SusanKramerHomes/,2018-03-10 10:24:00,2650000.0,1,3107283.0,2018-02-28,https://www.zillow.com/homedetails/727-Hillcrest-Way-Emerald-Hills-CA-94062/15589677_zpid/
239,15571280,"3534 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.464895,-122.263059,3,1.0,1580,2018-06-13 00:00:00,1963,20473.0,1705916.0,2210000.0,,,,,2018-04-20 18:38:00,2198000.0,1,2548501.0,2018-03-31,https://www.zillow.com/homedetails/3534-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571280_zpid/
240,15562632,"138 Fleetwood Dr, San Carlos, CA 94070",94070,37.475179,-122.279359,4,3.0,2860,2018-06-11 15:00:00,1983,10001.0,2677406.0,2800000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,,,2018-05-04 12:17:00,2549000.0,1,2489249.0,2018-04-30,https://www.zillow.com/homedetails/138-Fleetwood-Dr-San-Carlos-CA-94070/15562632_zpid/
241,15558600,"973 Crestview Dr, San Carlos, CA 94070",94070,37.48534,-122.284604,3,3.0,2630,2018-06-08 15:00:00,1965,13033.0,2885168.0,3017000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2018-05-04 12:28:00,2988000.0,1,2454075.0,2018-04-30,https://www.zillow.com/homedetails/973-Crestview-Dr-San-Carlos-CA-94070/15558600_zpid/
242,15564104,"221 Myrtle St, Redwood City, CA 94062",94062,37.478822,-122.245378,4,3.0,2900,2018-06-08 00:00:00,2018,6551.0,3107987.0,3250000.0,Brendan Royer,https://www.zillow.com/profile/Brendan-Royer0/,,,2018-05-07 00:11:00,2999950.0,1,2756245.0,2018-04-30,https://www.zillow.com/homedetails/221-Myrtle-St-Redwood-City-CA-94062/15564104_zpid/
