,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
147,15591922,"2614 Ohio Ave, Redwood City, CA 94061",94061,37.454628,-122.232751,3.0,2.0,1020.0,2019-12-24 00:00:00,1951,6098.0,1371385.0,1425000.0,,,,,0,1470713.0,2019-11-30,https://www.zillow.com/homedetails/2614-Ohio-Ave-Redwood-City-CA-94061/15591922_zpid/
148,15572106,"888 Chesterton Ave, Redwood City, CA 94061",94061,37.463809,-122.248787,3.0,3.0,2090.0,2019-12-23 00:00:00,1961,6159.0,2000468.0,2201000.0,Jacklyn O'Connor Friedland,https://www.zillow.com/profile/jacklyn41/,2019-09-18 11:08:00,2298000.0,1,1706656.0,2019-08-31,https://www.zillow.com/homedetails/888-Chesterton-Ave-Redwood-City-CA-94061/15572106_zpid/
149,15591884,"2448 Carolina Ave, Redwood City, CA 94061",94061,37.456046,-122.232092,5.0,2.0,2000.0,2019-12-22 00:00:00,1951,6433.0,1731941.0,1800000.0,Diane Drewke,https://www.zillow.com/profile/Diane-Drewke/,,,0,1951263.0,2019-11-30,https://www.zillow.com/homedetails/2448-Carolina-Ave-Redwood-City-CA-94061/15591884_zpid/
150,15574902,"629 Upton St, Redwood City, CA 94061",94061,37.469824,-122.245377,3.0,2.0,1270.0,2019-12-19 16:00:00,1953,4621.0,1529130.0,1290000.0,,,2019-07-25 11:35:00,1468000.0,1,1534393.0,2019-06-30,https://www.zillow.com/homedetails/629-Upton-St-Redwood-City-CA-94061/15574902_zpid/
151,15571691,"816 Mohican Way, Redwood City, CA 94062",94062,37.461072,-122.258747,5.0,3.0,3610.0,2019-12-19 00:00:00,1959,9165.0,1875725.0,1950000.0,Francis La Poll,https://www.zillow.com/profile/Francis-La-Poll/,2019-09-03 22:43:00,2658000.0,1,2259669.0,2019-08-31,https://www.zillow.com/homedetails/816-Mohican-Way-Redwood-City-CA-94062/15571691_zpid/
152,15562847,"930 Durlston Rd, Redwood City, CA 94062",94062,37.484142,-122.251135,3.0,2.0,2160.0,2019-12-17 08:00:00,1950,7631.0,2413928.0,2510000.0,Debbie Ojeda,https://www.zillow.com/profile/Debbie-Ojeda/,2019-12-05 14:54:00,2100000.0,1,2117000.0,2019-11-30,https://www.zillow.com/homedetails/930-Durlston-Rd-Redwood-City-CA-94062/15562847_zpid/
153,181436684,"379 Greendale Way, Emerald Hills, CA 94062",94062,37.471779,-122.26793,3.0,5.0,6183.0,2019-12-17 00:00:00,1980,7492.0,2852024.0,3550000.0,,,,,0,2923023.0,2019-11-30,https://www.zillow.com/homedetails/379-Greendale-Way-Emerald-Hills-CA-94062/181436684_zpid/
154,68549634,"379 Greendale Way, Emerald Hills, CA 94062",94062,37.471779,-122.26793,5.0,4.5,5500.0,2019-12-17 00:00:00,2006,87120.0,6658133.0,3550000.0,Greg Garcia,https://www.zillow.com/profile/user529363/,2019-07-19 18:36:00,4598000.0,1,4703202.0,2019-06-30,https://www.zillow.com/homedetails/379-Greendale-Way-Emerald-Hills-CA-94062/68549634_zpid/
155,15563803,"253 Iris St, Redwood City, CA 94062",94062,37.480913,-122.241758,3.0,2.0,2066.0,2019-12-17 00:00:00,1929,6490.0,2021161.0,2750000.0,,,,,0,1987261.0,2019-11-30,https://www.zillow.com/homedetails/253-Iris-St-Redwood-City-CA-94062/15563803_zpid/
156,15573632,"545 Quartz St, Redwood City, CA 94062",94062,37.47259,-122.243139,3.0,2.0,1750.0,2019-12-13 16:00:00,1994,7975.0,1702790.0,1560000.0,Deanna Pond,https://www.zillow.com/profile/Deanna-Pond/,2019-09-15 10:31:00,1699000.0,1,1701095.0,2019-08-31,https://www.zillow.com/homedetails/545-Quartz-St-Redwood-City-CA-94062/15573632_zpid/
157,15589817,"8 Colton Ct, Redwood City, CA 94062",94062,37.460464,-122.277282,9.0,10.0,8000.0,2019-12-12 08:00:00,1999,22781.0,3940783.0,4100000.0,Julia Laquer,https://www.zillow.com/profile/JuliaLaquer/,2019-09-06 08:36:00,4298000.0,1,5635440.0,2019-08-31,https://www.zillow.com/homedetails/8-Colton-Ct-Redwood-City-CA-94062/15589817_zpid/
158,15564737,"324 Lowell St, Redwood City, CA 94062",94062,37.477678,-122.24319,3.0,3.0,1280.0,2019-12-12 00:00:00,1950,5850.0,1489808.0,1550000.0,Donna Marie Baldwin,https://www.zillow.com/profile/DonnaMarieBaldwin45/,2019-11-01 14:18:00,1598951.0,1,1566209.0,2019-10-31,https://www.zillow.com/homedetails/324-Lowell-St-Redwood-City-CA-94062/15564737_zpid/
159,118175547,"669 Sylvan Way, Emerald Hills, CA 94062",94062,37.465361,-122.269732,4.0,4.0,2016.0,2019-12-11 00:00:00,2011,6960.0,2042479.0,2125000.0,,,2019-11-15 09:15:00,2100000.0,1,1972273.0,2019-10-31,https://www.zillow.com/homedetails/669-Sylvan-Way-Emerald-Hills-CA-94062/118175547_zpid/
160,15575964,"1219 Fairview Ave, Redwood City, CA 94061",94061,37.465003,-122.238613,2.0,1.0,930.0,2019-12-10 16:00:00,1949,6490.0,1274115.0,1240000.0,,,,,0,1234782.0,2019-11-30,https://www.zillow.com/homedetails/1219-Fairview-Ave-Redwood-City-CA-94061/15575964_zpid/
161,15575317,"2974 Hastings Ave, Redwood City, CA 94061",94061,37.461856,-122.247614,4.0,3.0,1970.0,2019-12-09 16:00:00,1953,6255.0,1873912.0,1950000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2019-10-04 07:24:00,1945000.0,1,1924729.0,2019-09-30,https://www.zillow.com/homedetails/2974-Hastings-Ave-Redwood-City-CA-94061/15575317_zpid/
162,15562592,"2940 Sherwood Dr, San Carlos, CA 94070",94070,37.48633,-122.269442,3.0,2.0,2020.0,2019-12-06 16:00:00,1963,7649.0,1681227.0,1750000.0,,,2019-09-21 09:34:00,1850000.0,1,1890090.0,2019-08-31,https://www.zillow.com/homedetails/2940-Sherwood-Dr-San-Carlos-CA-94070/15562592_zpid/
163,15564862,"1135 Harrison Ave, Redwood City, CA 94062",94062,37.475949,-122.240564,4.0,2.0,2082.0,2019-12-06 00:00:00,1945,6751.0,2019394.0,2102000.0,Lynette Crum,https://www.zillow.com/profile/Lynettecrum/,2019-10-24 11:02:00,1998000.0,1,1728652.0,2019-09-30,https://www.zillow.com/homedetails/1135-Harrison-Ave-Redwood-City-CA-94062/15564862_zpid/
164,15560741,"2120 Saint Francis Way, San Carlos, CA 94070",94070,37.487037,-122.256434,3.0,1.75,1250.0,2019-12-05 16:00:00,1946,6011.0,1547160.0,3650000.0,Anna Wong,https://www.zillow.com/profile/awongapr/,,,0,1651052.0,2019-11-30,https://www.zillow.com/homedetails/2120-Saint-Francis-Way-San-Carlos-CA-94070/15560741_zpid/
165,15577248,"1639 Hampton Ave, Redwood City, CA 94061",94061,37.463587,-122.229157,2.0,1.0,910.0,2019-12-04 00:00:00,1946,6795.0,1242734.0,75000.0,,,,,0,1191567.0,2019-11-30,https://www.zillow.com/homedetails/1639-Hampton-Ave-Redwood-City-CA-94061/15577248_zpid/
166,15571237,"302 Summit Dr, Emerald Hills, CA 94062",94062,37.467305,-122.268295,4.0,3.0,3160.0,2019-12-04 00:00:00,1989,15725.0,1488799.0,1550000.0,,,2019-07-07 16:49:00,1799888.0,1,2569728.0,2019-06-30,https://www.zillow.com/homedetails/302-Summit-Dr-Emerald-Hills-CA-94062/15571237_zpid/
167,15575468,"1215 Chesterton Ave, Redwood City, CA 94061",94061,37.464628,-122.24509,4.0,2.0,1820.0,2019-12-03 16:00:00,1953,8189.0,1773913.0,1475000.0,Tom Stynes,https://www.zillow.com/profile/Tom-Stynes/,,,0,1623061.0,2019-11-30,https://www.zillow.com/homedetails/1215-Chesterton-Ave-Redwood-City-CA-94061/15575468_zpid/
168,15565046,"743 Hudson St, Redwood City, CA 94061",94061,37.476368,-122.234554,2.0,2.0,1110.0,2019-12-03 00:00:00,1940,7248.0,1248549.0,1300000.0,,,2019-09-27 01:01:00,1399800.0,1,1249002.0,2019-08-31,https://www.zillow.com/homedetails/743-Hudson-St-Redwood-City-CA-94061/15565046_zpid/
169,15575166,"1042 Chesterton Ave, Redwood City, CA 94061",94061,37.462663,-122.24665,3.0,2.0,1250.0,2019-12-02 00:00:00,1953,6198.0,1557987.0,1475000.0,Siobhan O'Sullivan,https://www.zillow.com/profile/SiobhanOSullivan/,2019-10-19 07:36:00,1450000.0,1,1518078.0,2019-09-30,https://www.zillow.com/homedetails/1042-Chesterton-Ave-Redwood-City-CA-94061/15575166_zpid/
170,15564099,"265 Myrtle St, Redwood City, CA 94062",94062,37.478141,-122.244527,4.0,3.0,2600.0,2019-12-02 00:00:00,1941,6500.0,2592891.0,2700000.0,Darlene Pylkkanen,https://www.zillow.com/profile/Darlene-Pylkkanen1/,2019-11-04 07:16:00,2595000.0,1,2543749.0,2019-10-31,https://www.zillow.com/homedetails/265-Myrtle-St-Redwood-City-CA-94062/15564099_zpid/
171,15571856,"3619 Glenwood Ave, Redwood City, CA 94062",94062,37.468148,-122.255132,3.0,2.0,1200.0,2019-11-27 08:00:00,1959,6398.0,1345199.0,1401000.0,Michael Youssef,https://www.zillow.com/profile/Michael-Youssef/,2019-10-09 15:51:00,1339888.0,1,1536025.0,2019-09-30,https://www.zillow.com/homedetails/3619-Glenwood-Ave-Redwood-City-CA-94062/15571856_zpid/
172,15591898,"2641 Carolina Ave, Redwood City, CA 94061",94061,37.454586,-122.233151,4.0,4.0,2020.0,2019-11-27 08:00:00,1951,6041.0,2235277.0,2328000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2019-10-25 18:35:00,2328000.0,1,1307906.0,2019-09-30,https://www.zillow.com/homedetails/2641-Carolina-Ave-Redwood-City-CA-94061/15591898_zpid/
173,15591751,"2719 Ohio Ave, Redwood City, CA 94061",94061,37.452939,-122.232076,4.0,2.0,1840.0,2019-11-26 08:00:00,1951,7400.0,1459434.0,1520000.0,Jim O'Connor,https://www.zillow.com/profile/Jim-OConnor/,2019-10-05 19:58:00,1690111.0,1,1806205.0,2019-09-30,https://www.zillow.com/homedetails/2719-Ohio-Ave-Redwood-City-CA-94061/15591751_zpid/
174,15590772,"210 Hardwick Rd, Woodside, CA 94062",94062,37.448327,-122.248059,4.0,3.0,3460.0,2019-11-26 00:00:00,1961,51862.0,2880462.0,3000000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,2019-09-09 08:54:00,2988000.0,1,3508713.0,2019-08-31,https://www.zillow.com/homedetails/210-Hardwick-Rd-Woodside-CA-94062/15590772_zpid/
175,15571460,"418 Crest Dr, Emerald Hills, CA 94062",94062,37.470403,-122.261915,2.0,1.0,1043.0,2019-11-26 00:00:00,1939,8581.0,1469035.0,1530000.0,,,2019-10-25 09:08:00,1450000.0,1,1412507.0,2019-09-30,https://www.zillow.com/homedetails/418-Crest-Dr-Emerald-Hills-CA-94062/15571460_zpid/
176,15560748,"233 Ruby Ave, San Carlos, CA 94070",94070,37.486167,-122.255554,3.0,2.0,1310.0,2019-11-25 16:00:00,1949,4399.0,1666799.0,1736000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2019-10-21 08:29:00,1595000.0,1,1597399.0,2019-09-30,https://www.zillow.com/homedetails/233-Ruby-Ave-San-Carlos-CA-94070/15560748_zpid/
177,15563001,"150 Somerset St, Redwood City, CA 94062",94062,37.487842,-122.247259,3.0,1.5,1850.0,2019-11-25 16:00:00,1937,6750.0,1968282.0,2050000.0,Robert Pedro,https://www.zillow.com/profile/Signature-Realty/,2019-10-14 00:29:00,2100000.0,1,1758060.0,2019-09-30,https://www.zillow.com/homedetails/150-Somerset-St-Redwood-City-CA-94062/15563001_zpid/
178,15565674,"1154 Davis St, Redwood City, CA 94061",94061,37.474605,-122.22936,3.0,3.0,1905.0,2019-11-25 00:00:00,1948,5702.0,1726327.0,1798000.0,,,2019-09-16 09:40:00,1895000.0,1,1738393.0,2019-08-31,https://www.zillow.com/homedetails/1154-Davis-St-Redwood-City-CA-94061/15565674_zpid/
179,15574114,"1007 Valota Rd, Redwood City, CA 94061",94061,37.469848,-122.238864,2.0,1.0,740.0,2019-11-22 16:00:00,1952,3201.0,868879.0,905000.0,Rumana Jabeen,https://www.zillow.com/profile/Rumana-Jabeen/,2019-07-25 00:22:00,998000.0,1,973990.0,2019-06-30,https://www.zillow.com/homedetails/1007-Valota-Rd-Redwood-City-CA-94061/15574114_zpid/
180,15561337,"2110 Saint Francis Way, San Carlos, CA 94070",94070,37.487132,-122.256299,2.0,1.0,1270.0,2019-11-22 00:00:00,1947,5488.0,1486373.0,1500000.0,,,,,0,1501061.0,2019-10-31,https://www.zillow.com/homedetails/2110-Saint-Francis-Way-San-Carlos-CA-94070/15561337_zpid/
181,15576167,"1229 Sanchez Way, Redwood City, CA 94061",94061,37.468807,-122.233241,3.0,3.0,1490.0,2019-11-21 16:00:00,1988,2195.0,1333539.0,1389000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2019-11-01 09:20:00,1399000.0,1,1205097.0,2019-10-31,https://www.zillow.com/homedetails/1229-Sanchez-Way-Redwood-City-CA-94061/15576167_zpid/
182,15559286,"720 Palomar Dr, Redwood City, CA 94062",94062,37.480592,-122.270069,3.0,2.0,2750.0,2019-11-21 00:00:00,1954,11979.0,2411212.0,1700000.0,,,,,0,2293987.0,2019-10-31,https://www.zillow.com/homedetails/720-Palomar-Dr-Redwood-City-CA-94062/15559286_zpid/
183,15570851,"1707 Edgewood Rd, Emerald Hills, CA 94062",94062,37.474568,-122.263824,4.0,2.0,2000.0,2019-11-21 00:00:00,1954,19602.0,1800133.0,1875000.0,Dino Virella,https://www.zillow.com/profile/dino992/,2019-05-22 17:29:00,2199995.0,1,2208658.0,2019-04-30,https://www.zillow.com/homedetails/1707-Edgewood-Rd-Emerald-Hills-CA-94062/15570851_zpid/
184,15590208,"11 Wilmington Acres Ct, Emerald Hills, CA 94062",94062,37.45609,-122.260979,4.0,4.0,3630.0,2019-11-19 16:00:00,1995,16709.0,2678505.0,2790000.0,Mark Martinho,https://www.zillow.com/profile/Vabrato/,2019-10-10 18:23:00,2995000.0,1,2984275.0,2019-09-30,https://www.zillow.com/homedetails/11-Wilmington-Acres-Ct-Emerald-Hills-CA-94062/15590208_zpid/
185,15560698,"1651 Alameda, San Carlos, CA 94070",94070,37.485816,-122.258875,3.0,2.0,1690.0,2019-11-18 00:00:00,2010,195148800.0,1704038.0,1775000.0,Alana Corso,https://www.zillow.com/profile/Alana-Corso/,,,0,1795482.0,2019-10-31,https://www.zillow.com/homedetails/1651-Alameda-San-Carlos-CA-94070/15560698_zpid/
186,15564994,"1102 Vera Ave, Redwood City, CA 94061",94061,37.474067,-122.23668,3.0,1.0,1117.0,2019-11-15 08:00:00,1951,20856.0,1452915.0,1458000.0,Mary Ficklin,https://www.zillow.com/profile/maryp/,2019-08-02 15:55:00,1800000.0,1,1275661.0,2019-07-31,https://www.zillow.com/homedetails/1102-Vera-Ave-Redwood-City-CA-94061/15564994_zpid/
187,15558862,"1249 Greenbrier Rd, San Carlos, CA 94070",94070,37.483156,-122.279226,3.0,2.0,1760.0,2019-11-15 00:00:00,1968,8398.0,1871944.0,1950000.0,Bill McQuaid,https://www.zillow.com/profile/bill_4/,2019-10-11 13:32:00,1965000.0,1,1855594.0,2019-09-30,https://www.zillow.com/homedetails/1249-Greenbrier-Rd-San-Carlos-CA-94070/15558862_zpid/
188,15564739,"304 Lowell St, Redwood City, CA 94062",94062,37.477906,-122.243501,2.0,2.0,1460.0,2019-11-15 00:00:00,1948,5850.0,1353559.0,1410000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2019-10-11 14:50:00,1349000.0,1,1537387.0,2019-09-30,https://www.zillow.com/homedetails/304-Lowell-St-Redwood-City-CA-94062/15564739_zpid/
189,15576161,"1381 Oak Ave, Redwood City, CA 94061",94061,37.469013,-122.234045,3.0,2.5,1510.0,2019-11-14 16:00:00,1988,3310.0,1283939.0,1337500.0,,,,,0,1351131.0,2019-10-31,https://www.zillow.com/homedetails/1381-Oak-Ave-Redwood-City-CA-94061/15576161_zpid/
190,15563904,"2348 Hopkins Ave, Redwood City, CA 94062",94062,37.480579,-122.248974,3.0,2.0,1710.0,2019-11-14 00:00:00,1946,8712.0,1655922.0,1725000.0,Leila Sisneros,https://www.zillow.com/profile/Leila-M.-Sisneros/,2019-09-30 09:13:00,1895000.0,1,1709841.0,2019-09-30,https://www.zillow.com/homedetails/2348-Hopkins-Ave-Redwood-City-CA-94062/15563904_zpid/
191,15575797,"2674 Briarfield Ave, Redwood City, CA 94061",94061,37.462445,-122.244079,3.0,2.0,1217.0,2019-11-14 00:00:00,1952,6298.0,1439932.0,1500000.0,Samie Goodman,https://www.zillow.com/profile/SamieGoodman/,2019-10-10 11:44:00,1395000.0,1,1496301.0,2019-09-30,https://www.zillow.com/homedetails/2674-Briarfield-Ave-Redwood-City-CA-94061/15575797_zpid/
192,15591157,"2411 Palm Ave, Redwood City, CA 94061",94061,37.461198,-122.235894,2.0,1.0,1090.0,2019-11-13 00:00:00,1953,6098.0,1338717.0,995500.0,,,,,0,1401682.0,2019-10-31,https://www.zillow.com/homedetails/2411-Palm-Ave-Redwood-City-CA-94061/15591157_zpid/
193,15561301,"2054 Saint Francis Way, San Carlos, CA 94070",94070,37.487984,-122.255009,6.0,5.0,4060.0,2019-11-13 00:00:00,1941,8799.0,3873352.0,4035000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,,,0,3723253.0,2019-10-31,https://www.zillow.com/homedetails/2054-Saint-Francis-Way-San-Carlos-CA-94070/15561301_zpid/
194,15575335,"3006 Hastings Ave, Redwood City, CA 94061",94061,37.461446,-122.24807,3.0,2.0,1340.0,2019-11-12 00:00:00,1953,6120.0,1482119.0,1544000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2019-10-04 09:14:00,1489000.0,1,1709074.0,2019-09-30,https://www.zillow.com/homedetails/3006-Hastings-Ave-Redwood-City-CA-94061/15575335_zpid/
195,15575817,"2593 Briarfield Ave, Redwood City, CA 94061",94061,37.462563,-122.242979,3.0,2.0,1640.0,2019-11-12 00:00:00,1952,6298.0,1415885.0,1475000.0,,,2019-10-11 13:14:00,1450000.0,1,1644494.0,2019-09-30,https://www.zillow.com/homedetails/2593-Briarfield-Ave-Redwood-City-CA-94061/15575817_zpid/
196,15560064,"32 Alameda De Las Pulgas, Redwood City, CA 94062",94062,37.485339,-122.259112,3.0,2.0,1410.0,2019-11-08 08:00:00,1940,5000.0,1511850.0,1575000.0,Loren Dakin,https://www.zillow.com/profile/loren805/,2019-10-04 07:59:00,1549000.0,1,1661278.0,2019-09-30,https://www.zillow.com/homedetails/32-Alameda-De-Las-Pulgas-Redwood-City-CA-94062/15560064_zpid/
197,15563166,"321 Arlington Rd, Redwood City, CA 94062",94062,37.488063,-122.244139,3.0,3.0,2440.0,2019-11-08 08:00:00,1983,6664.0,2544144.0,2650000.0,Bryan Jacobs,https://www.zillow.com/profile/bryan-jacobs/,2019-02-21 06:29:00,2395000.0,1,2106659.0,2019-01-31,https://www.zillow.com/homedetails/321-Arlington-Rd-Redwood-City-CA-94062/15563166_zpid/
198,15571402,"783 Barbour Dr, Redwood City, CA 94062",94062,37.470068,-122.257821,3.0,3.0,2050.0,2019-11-08 00:00:00,1968,6899.0,1934109.0,2015000.0,,,2019-10-11 19:14:00,1949000.0,1,1964321.0,2019-09-30,https://www.zillow.com/homedetails/783-Barbour-Dr-Redwood-City-CA-94062/15571402_zpid/
199,15590522,"1010 Eden Bower Ln, Redwood City, CA 94061",94061,37.451114,-122.259573,4.0,3.0,2410.0,2019-11-07 00:00:00,1973,5175.0,2029993.0,2010000.0,Bryan Jacobs,https://www.zillow.com/profile/bryan-jacobs/,2019-05-31 11:23:00,2298000.0,2,1920412.0,2019-05-31,https://www.zillow.com/homedetails/1010-Eden-Bower-Ln-Redwood-City-CA-94061/15590522_zpid/
200,15575322,"2974 Briarfield Ave, Redwood City, CA 94061",94061,37.461419,-122.246901,3.0,2.0,1250.0,2019-11-07 00:00:00,1953,6930.0,1372569.0,1430000.0,Maxine Dumas,https://www.zillow.com/profile/maxine_dumas/,2019-09-27 11:14:00,1299950.0,1,1641540.0,2019-08-31,https://www.zillow.com/homedetails/2974-Briarfield-Ave-Redwood-City-CA-94061/15575322_zpid/
201,15560834,"2225 Eaton Ave, San Carlos, CA 94070",94070,37.484675,-122.2547,5.0,4.0,3788.0,2019-11-06 08:00:00,2002,10018.0,3392492.0,3625000.0,,,2019-08-26 18:41:00,3700000.0,1,2812303.0,2019-07-31,https://www.zillow.com/homedetails/2225-Eaton-Ave-San-Carlos-CA-94070/15560834_zpid/
202,15572951,"2576 Hopkins Ave, Redwood City, CA 94062",94062,37.479218,-122.250701,4.0,4.0,3075.0,2019-11-06 00:00:00,1962,6438.0,1698885.0,1770000.0,,,2019-05-30 13:15:00,1998000.0,1,2320988.0,2019-04-30,https://www.zillow.com/homedetails/2576-Hopkins-Ave-Redwood-City-CA-94062/15572951_zpid/
203,15565691,"1163 Ebener St, Redwood City, CA 94061",94061,37.474253,-122.229476,1.0,1.0,764.0,2019-11-05 16:00:00,1985,3990.0,863982.0,840000.0,Drew Doran,https://www.zillow.com/profile/Drew-Doran7/,2019-09-23 08:34:00,799000.0,1,884089.0,2019-08-31,https://www.zillow.com/homedetails/1163-Ebener-St-Redwood-City-CA-94061/15565691_zpid/
204,15591959,"1955 Kentucky St, Redwood City, CA 94061",94061,37.455887,-122.230352,3.0,2.0,1220.0,2019-11-05 00:00:00,1950,6050.0,1434909.0,1495000.0,Mark Martinho,https://www.zillow.com/profile/Vabrato/,2019-09-26 17:06:00,1595000.0,1,1563285.0,2019-08-31,https://www.zillow.com/homedetails/1955-Kentucky-St-Redwood-City-CA-94061/15591959_zpid/
205,15559133,"1109 Royal Ln, San Carlos, CA 94070",94070,37.481574,-122.284155,3.0,3.0,2590.0,2019-11-05 00:00:00,1985,2286.0,1607674.0,1675000.0,Girouard Properties,https://www.zillow.com/profile/GirouardProperties/,2019-08-17 15:01:00,1848950.0,1,1925535.0,2019-07-31,https://www.zillow.com/homedetails/1109-Royal-Ln-San-Carlos-CA-94070/15559133_zpid/
206,15571035,"57 W Summit Dr, Emerald Hills, CA 94062",94062,37.468308,-122.271324,3.0,3.0,1890.0,2019-11-04 16:00:00,1947,9583.0,1919578.0,2000000.0,,,,,0,1912743.0,2019-10-31,https://www.zillow.com/homedetails/57-W-Summit-Dr-Emerald-Hills-CA-94062/15571035_zpid/
207,15565350,"936 Iris St, Redwood City, CA 94061",94061,37.474189,-122.234245,2.0,1.0,1120.0,2019-11-04 16:00:00,1930,5928.0,1108556.0,1155000.0,,,2019-10-01 13:28:00,1089000.0,1,1149083.0,2019-09-30,https://www.zillow.com/homedetails/936-Iris-St-Redwood-City-CA-94061/15565350_zpid/
208,15590754,"255 Hardwick Rd, Woodside, CA 94062",94062,37.449684,-122.249248,3.0,3.0,2820.0,2019-11-04 00:00:00,1960,82981.0,3078587.0,2200000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,2019-09-06 16:44:00,2645000.0,1,3062210.0,2019-08-31,https://www.zillow.com/homedetails/255-Hardwick-Rd-Woodside-CA-94062/15590754_zpid/
209,15575838,"1257 Connecticut Dr, Redwood City, CA 94061",94061,37.461706,-122.240274,3.0,1.0,1490.0,2019-11-04 00:00:00,1950,9953.0,1559657.0,1625000.0,,,2019-09-30 05:14:00,1399950.0,1,1687408.0,2019-09-30,https://www.zillow.com/homedetails/1257-Connecticut-Dr-Redwood-City-CA-94061/15575838_zpid/
210,15571034,"59 W Summit Dr, Emerald Hills, CA 94062",94062,37.468212,-122.271145,4.0,3.0,2191.0,2019-11-04 00:00:00,1947,9199.0,1919578.0,2000000.0,,,2019-09-24 17:43:00,1998000.0,1,2151362.0,2019-08-31,https://www.zillow.com/homedetails/59-W-Summit-Dr-Emerald-Hills-CA-94062/15571034_zpid/
211,15591745,"2753 Ohio Ave, Redwood City, CA 94061",94061,37.45197,-122.232163,3.0,1.0,1020.0,2019-11-04 00:00:00,1951,5998.0,1467325.0,1235000.0,betty jane,https://www.zillow.com/profile/marymo17236/,2019-10-18 12:35:00,998000.0,1,1393095.0,2019-09-30,https://www.zillow.com/homedetails/2753-Ohio-Ave-Redwood-City-CA-94061/15591745_zpid/
212,252364825,"2041 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.473834,-122.272974,4.0,4.0,3620.0,2019-11-01 15:00:00,2019,11025.0,3145604.0,2990000.0,Debbie Sharp,https://www.zillow.com/profile/The-Sharp-Group/,2019-05-16 13:19:00,3298000.0,2,2874349.0,2019-04-30,https://www.zillow.com/homedetails/2041-Cordilleras-Rd-Emerald-Hills-CA-94062/252364825_zpid/
213,15559536,"2708 Eaton Ave, San Carlos, CA 94070",94070,37.484749,-122.263248,3.0,2.0,1470.0,2019-11-01 00:00:00,1954,5000.0,1919479.0,2000000.0,Feeras Duqmaq,https://www.zillow.com/profile/Feeras-Duqmaq/,2019-10-24 00:23:00,1950000.0,1,1875513.0,2019-09-30,https://www.zillow.com/homedetails/2708-Eaton-Ave-San-Carlos-CA-94070/15559536_zpid/
214,15564365,"282 Elwood St, Redwood City, CA 94062",94062,37.482599,-122.238567,3.0,2.0,2065.0,2019-11-01 00:00:00,1949,8189.0,2038170.0,2300000.0,Elyse Barca,https://www.zillow.com/profile/elyse8/,2019-09-23 09:32:00,2198000.0,1,1693701.0,2019-08-31,https://www.zillow.com/homedetails/282-Elwood-St-Redwood-City-CA-94062/15564365_zpid/
215,15558502,"1030 Drake Ct, San Carlos, CA 94070",94070,37.487304,-122.278641,3.0,2.0,1640.0,2019-10-31 15:00:00,1964,12000.0,1775608.0,1850000.0,David Macdonald,https://www.zillow.com/profile/David-Macdonald17/,2019-08-03 15:02:00,1965000.0,2,1646638.0,2019-07-31,https://www.zillow.com/homedetails/1030-Drake-Ct-San-Carlos-CA-94070/15558502_zpid/
216,15589907,"527 Sunset Way, Emerald Hills, CA 94062",94062,37.460818,-122.272349,4.0,2.0,2700.0,2019-10-31 08:00:00,1930,17498.0,2351481.0,2450000.0,Adriana Trenev,https://www.zillow.com/profile/AdrianaTrenev1/,2019-04-01 10:16:00,2688727.0,2,2374495.0,2019-03-31,https://www.zillow.com/homedetails/527-Sunset-Way-Emerald-Hills-CA-94062/15589907_zpid/
217,15564867,"2126 Jefferson Ave, Redwood City, CA 94062",94062,37.475194,-122.239183,2.0,,1000.0,2019-10-31 00:00:00,1948,5850.0,1151746.0,1200000.0,,,2019-09-05 12:02:00,1288000.0,1,1205068.0,2019-08-31,https://www.zillow.com/homedetails/2126-Jefferson-Ave-Redwood-City-CA-94062/15564867_zpid/
218,15574912,"3116 Wessex Way, Redwood City, CA 94061",94061,37.469473,-122.245929,3.0,2.0,1457.0,2019-10-29 15:00:00,1955,5998.0,1641406.0,1710000.0,Denis Dolginov,https://www.zillow.com/profile/Denis-Dolginov/,2019-09-10 10:53:00,1598000.0,1,1523218.0,2019-08-31,https://www.zillow.com/homedetails/3116-Wessex-Way-Redwood-City-CA-94061/15574912_zpid/
219,15556529,"100 Coventry Ct, San Carlos, CA 94070",94070,37.487981,-122.287719,4.0,3.0,2800.0,2019-10-29 15:00:00,1980,10018.0,2520663.0,2626000.0,Val Vandervort,https://www.zillow.com/profile/ValVandervort/,2019-09-16 08:44:00,2498000.0,1,2377784.0,2019-08-31,https://www.zillow.com/homedetails/100-Coventry-Ct-San-Carlos-CA-94070/15556529_zpid/
