,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
241,15571666,"826 Shepard Way, Redwood City, CA 94062",94062,37.462058,-122.258592,4.0,3.0,3300.0,2018-07-20 00:00:00,1966,8468.0,1947359.0,2029610.0,Maria Frangos,https://www.zillow.com/profile/Maria-Frangos3/,2018-06-09 00:07:00,2249000.0,1,2309620.0,2018-05-31,https://www.zillow.com/homedetails/826-Shepard-Way-Redwood-City-CA-94062/15571666_zpid/
242,15559283,"760 Loma Ct, Redwood City, CA 94062",94062,37.482201,-122.271411,4.0,2.0,2580.0,2018-07-17 15:00:00,1953,33798.0,2014296.0,2100000.0,Alexandra Wilbur,https://www.zillow.com/profile/AlexandraWilbur/,2018-06-08 17:12:00,1699000.0,1,2423852.0,2018-05-31,https://www.zillow.com/homedetails/760-Loma-Ct-Redwood-City-CA-94062/15559283_zpid/
243,15564693,"319 Jeter St, Redwood City, CA 94062",94062,37.479302,-122.241304,3.0,2.0,1614.0,2018-07-16 08:00:00,1941,6499.0,2071775.0,2160000.0,Jennifer Bitter,https://www.zillow.com/profile/lemieuxassoc/,2018-06-18 09:28:00,1998000.0,1,1854245.0,2018-05-31,https://www.zillow.com/homedetails/319-Jeter-St-Redwood-City-CA-94062/15564693_zpid/
244,15573101,"9 Inner Cir, Redwood City, CA 94062",94062,37.476249,-122.24633,3.0,2.0,1352.0,2018-07-13 00:00:00,1941,7013.0,1966060.0,2050000.0,Camille Eder,https://www.zillow.com/profile/Camille-Eder3/,2018-05-19 19:43:00,1778000.0,1,1851095.0,2018-04-30,https://www.zillow.com/homedetails/9-Inner-Cir-Redwood-City-CA-94062/15573101_zpid/
245,15591657,"1737 Maryland St, Redwood City, CA 94061",94061,37.453984,-122.235685,3.0,3.0,1865.0,2018-07-12 12:00:00,1951,6050.0,2061892.0,2150000.0,Adele Della-Santina,https://www.zillow.com/profile/adele-dellasantina/,2018-06-09 08:16:00,1875500.0,1,1980313.0,2018-05-31,https://www.zillow.com/homedetails/1737-Maryland-St-Redwood-City-CA-94061/15591657_zpid/
246,15574655,"2115 Harding Ave, Redwood City, CA 94062",94062,37.472447,-122.249934,3.0,2.0,2180.0,2018-07-12 00:00:00,1950,6150.0,1918039.0,2000000.0,,,2018-06-01 06:34:00,1818000.0,1,1899258.0,2018-05-31,https://www.zillow.com/homedetails/2115-Harding-Ave-Redwood-City-CA-94062/15574655_zpid/
247,15572316,"748 Holly Hill Ct, Redwood City, CA 94061",94061,37.460703,-122.253476,4.0,3.0,2008.0,2018-06-26 00:00:00,1958,11717.0,2756677.0,2875000.0,,,2018-05-18 12:04:00,2498000.0,1,2341830.0,2018-04-30,https://www.zillow.com/homedetails/748-Holly-Hill-Ct-Redwood-City-CA-94061/15572316_zpid/
248,15591672,"1743 Hempstead Pl, Redwood City, CA 94061",94061,37.454619,-122.23512,4.0,3.0,1850.0,2018-06-22 15:00:00,1952,7801.0,2109802.0,2200000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,2018-05-23 21:28:00,1950000.0,1,1940703.0,2018-04-30,https://www.zillow.com/homedetails/1743-Hempstead-Pl-Redwood-City-CA-94061/15591672_zpid/
249,15573662,"419 Avenue Del Ora, Redwood City, CA 94062",94062,37.475992,-122.243173,4.0,3.0,2950.0,2018-06-22 08:00:00,1981,8001.0,2250775.0,2346700.0,Adam Touni,https://www.zillow.com/profile/TheAWTeam/,2018-04-02 08:28:00,2498000.0,1,2531086.0,2018-03-31,https://www.zillow.com/homedetails/419-Avenue-Del-Ora-Redwood-City-CA-94062/15573662_zpid/
250,15570741,"151 Springdale Way, Emerald Hills, CA 94062",94062,37.4725,-122.273147,4.0,6.0,3828.0,2018-06-21 15:00:00,1927,29555.0,2848348.0,2970000.0,Deborah Kehrberg,https://www.zillow.com/profile/deborah790/,2018-05-04 22:18:00,2995000.0,1,3832681.0,2018-04-30,https://www.zillow.com/homedetails/151-Springdale-Way-Emerald-Hills-CA-94062/15570741_zpid/
251,15590976,"1635 Maddux Dr, Redwood City, CA 94061",94061,37.456649,-122.235592,4.0,4.0,2580.0,2018-06-21 00:00:00,1952,6873.0,2186611.0,2280000.0,,,2018-05-08 16:09:00,2250000.0,1,2055907.0,2018-04-30,https://www.zillow.com/homedetails/1635-Maddux-Dr-Redwood-City-CA-94061/15590976_zpid/
252,15591914,"2424 Ohio Ave, Redwood City, CA 94061",94061,37.455529,-122.23116,3.0,2.0,1668.0,2018-06-18 00:00:00,1951,7148.0,2014231.0,2100000.0,,,2018-05-10 19:19:00,1875000.0,1,2003339.0,2018-04-30,https://www.zillow.com/homedetails/2424-Ohio-Ave-Redwood-City-CA-94061/15591914_zpid/
253,15560092,"220 Frances Ln, San Carlos, CA 94070",94070,37.482888,-122.260272,4.0,3.0,3310.0,2018-06-15 15:00:00,1965,11857.0,2878179.0,3000000.0,Brian Chancellor,https://www.zillow.com/profile/brianc738/,2018-04-15 19:43:00,3298000.0,1,2624525.0,2018-03-31,https://www.zillow.com/homedetails/220-Frances-Ln-San-Carlos-CA-94070/15560092_zpid/
254,15575409,"1267 Foothill St, Redwood City, CA 94061",94061,37.458611,-122.245204,3.0,3.0,1795.0,2018-06-15 00:00:00,1951,6490.0,2062442.0,2150000.0,Kathy and Colleen,https://www.zillow.com/profile/Kathy-and-Colleen/,2018-06-01 13:32:00,1895000.0,1,2072860.0,2018-05-31,https://www.zillow.com/homedetails/1267-Foothill-St-Redwood-City-CA-94061/15575409_zpid/
255,15589677,"727 Hillcrest Way, Emerald Hills, CA 94062",94062,37.463076,-122.26715,3.0,4.0,2671.0,2018-06-14 00:00:00,1986,14509.0,2374303.0,2475000.0,Susan Tanner,https://www.zillow.com/profile/susan-tanner/,2018-03-10 10:24:00,2650000.0,1,3107283.0,2018-02-28,https://www.zillow.com/homedetails/727-Hillcrest-Way-Emerald-Hills-CA-94062/15589677_zpid/
256,15571280,"3534 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.464895,-122.263059,3.0,1.0,1580.0,2018-06-13 00:00:00,1963,20473.0,1717293.0,2210000.0,,,2018-04-20 18:38:00,2198000.0,1,2548501.0,2018-03-31,https://www.zillow.com/homedetails/3534-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571280_zpid/
257,181436837,"3534 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.464895,-122.263059,,,,2018-06-13 00:00:00,-1,4791.0,,2210000.0,,,,,0,,,https://www.zillow.com/homedetails/3534-Oak-Knoll-Dr-Emerald-Hills-CA-94062/181436837_zpid/
258,15562632,"138 Fleetwood Dr, San Carlos, CA 94070",94070,37.475179,-122.279359,4.0,3.0,2860.0,2018-06-11 15:00:00,1983,10001.0,2686411.0,2800000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2018-05-04 12:17:00,2549000.0,1,2489249.0,2018-04-30,https://www.zillow.com/homedetails/138-Fleetwood-Dr-San-Carlos-CA-94070/15562632_zpid/
259,15558600,"973 Crestview Dr, San Carlos, CA 94070",94070,37.48534,-122.284604,3.0,3.0,2630.0,2018-06-08 15:00:00,1965,13033.0,2894962.0,3017000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2018-05-04 12:28:00,2988000.0,1,2454075.0,2018-04-30,https://www.zillow.com/homedetails/973-Crestview-Dr-San-Carlos-CA-94070/15558600_zpid/
260,15564104,"221 Myrtle St, Redwood City, CA 94062",94062,37.478822,-122.245378,4.0,3.0,2900.0,2018-06-08 00:00:00,2018,6551.0,3118537.0,3250000.0,Brendan Royer,https://www.zillow.com/profile/Brendan-Royer0/,2018-05-07 00:11:00,2999950.0,1,2756245.0,2018-04-30,https://www.zillow.com/homedetails/221-Myrtle-St-Redwood-City-CA-94062/15564104_zpid/
261,15558832,"3166 La Mesa Dr, San Carlos, CA 94070",94070,37.481698,-122.277587,5.0,3.0,2700.0,2018-06-05 00:00:00,1978,7318.0,2423260.0,2525000.0,,,2018-04-23 06:47:00,2395000.0,1,2582387.0,2018-03-31,https://www.zillow.com/homedetails/3166-La-Mesa-Dr-San-Carlos-CA-94070/15558832_zpid/
262,15564082,"2111 Brewster Ave, Redwood City, CA 94062",94062,37.479935,-122.244649,4.0,4.0,3210.0,2018-06-01 08:00:00,1940,6499.0,2687509.0,2800000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,2018-04-16 09:10:00,2498000.0,1,2268154.0,2018-03-31,https://www.zillow.com/homedetails/2111-Brewster-Ave-Redwood-City-CA-94062/15564082_zpid/
263,15562921,"863 Arlington Rd, Redwood City, CA 94062",94062,37.484075,-122.248973,2.0,2.0,2010.0,2018-06-01 00:00:00,1931,10950.0,2562731.0,2670000.0,,,2018-05-10 14:33:00,2198000.0,1,2122850.0,2018-04-30,https://www.zillow.com/homedetails/863-Arlington-Rd-Redwood-City-CA-94062/15562921_zpid/
264,15575253,"1250 Crompton Rd, Redwood City, CA 94061",94061,37.459981,-122.243265,3.0,3.0,2050.0,2018-06-01 00:00:00,1951,6272.0,2035941.0,2000000.0,,,2018-04-28 10:03:00,1895000.0,1,1956844.0,2018-03-31,https://www.zillow.com/homedetails/1250-Crompton-Rd-Redwood-City-CA-94061/15575253_zpid/
265,15590276,"626 Woodside Way, Woodside, CA 94062",94062,37.451091,-122.275354,3.0,3.0,3230.0,2018-06-01 00:00:00,1977,16988.0,2327574.0,2425000.0,,,2018-04-20 13:08:00,2498000.0,1,2719219.0,2018-03-31,https://www.zillow.com/homedetails/626-Woodside-Way-Woodside-CA-94062/15590276_zpid/
266,15572868,"1265 Edgewood Rd, Redwood City, CA 94062",94062,37.481367,-122.256965,3.0,2.0,1590.0,2018-05-25 15:00:00,1954,21649.0,2065462.0,2150000.0,Danny Burgess,https://www.zillow.com/profile/Doors-Advisors/,,,0,2002920.0,2018-04-30,https://www.zillow.com/homedetails/1265-Edgewood-Rd-Redwood-City-CA-94062/15572868_zpid/
267,15571382,"660 Canyon Rd, Redwood City, CA 94062",94062,37.47085,-122.258211,3.0,3.0,2290.0,2018-05-25 08:00:00,1987,9583.0,2195154.0,2285000.0,,,2018-04-21 07:32:00,2098000.0,1,2245113.0,2018-03-31,https://www.zillow.com/homedetails/660-Canyon-Rd-Redwood-City-CA-94062/15571382_zpid/
268,15559386,"2932 Sherwood Dr, San Carlos, CA 94070",94070,37.486311,-122.268927,4.0,3.0,2300.0,2018-05-25 08:00:00,1963,8420.0,2113496.0,2200000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,2018-03-12 10:33:00,2298000.0,1,2174590.0,2018-02-28,https://www.zillow.com/homedetails/2932-Sherwood-Dr-San-Carlos-CA-94070/15559386_zpid/
269,15572997,"2450 Brewster Ave, Redwood City, CA 94062",94062,37.477929,-122.248189,3.0,3.0,2385.0,2018-05-22 15:00:00,1941,7605.0,2393008.0,2490000.0,DeLeon Team,https://www.zillow.com/profile/DeLeon-Realty/,2018-04-23 10:34:00,2298000.0,1,2312888.0,2018-03-31,https://www.zillow.com/homedetails/2450-Brewster-Ave-Redwood-City-CA-94062/15572997_zpid/
270,15575265,"1281 Westwood St, Redwood City, CA 94061",94061,37.459254,-122.242972,3.0,2.0,1570.0,2018-05-18 15:00:00,1951,6272.0,1942304.0,2020000.0,,,2018-04-14 08:19:00,1695000.0,1,1749648.0,2018-03-31,https://www.zillow.com/homedetails/1281-Westwood-St-Redwood-City-CA-94061/15575265_zpid/
271,15591720,"2786 Ohio Ave, Redwood City, CA 94061",94061,37.451661,-122.23299,4.0,3.0,2520.0,2018-05-18 15:00:00,1951,10672.0,2593190.0,2560000.0,,,2018-02-16 08:52:00,2388000.0,2,2420555.0,2018-01-31,https://www.zillow.com/homedetails/2786-Ohio-Ave-Redwood-City-CA-94061/15591720_zpid/
272,15558570,"3281 Brittan Ave, San Carlos, CA 94070",94070,37.482666,-122.282832,4.0,3.0,2873.0,2018-05-15 15:00:00,1965,7566.0,1947857.0,2025000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2018-04-06 12:11:00,1995000.0,1,2235934.0,2018-03-31,https://www.zillow.com/homedetails/3281-Brittan-Ave-San-Carlos-CA-94070/15558570_zpid/
273,15572400,"985 Stony Hill Rd, Redwood City, CA 94061",94061,37.457251,-122.251437,4.0,4.0,2340.0,2018-05-15 00:00:00,1957,7971.0,2116190.0,2200000.0,,,2018-04-16 07:37:00,1898000.0,1,2023002.0,2018-03-31,https://www.zillow.com/homedetails/985-Stony-Hill-Rd-Redwood-City-CA-94061/15572400_zpid/
274,15589756,"607 Lakemead Way, Emerald Hills, CA 94062",94062,37.46148,-122.26758,4.0,4.0,3122.0,2018-05-14 00:00:00,1988,11299.0,2284814.0,2375000.0,,,2018-03-04 15:32:00,2598000.0,1,2337265.0,2018-02-28,https://www.zillow.com/homedetails/607-Lakemead-Way-Emerald-Hills-CA-94062/15589756_zpid/
275,2089639965,"1225-1245 Oak Avenue, Redwood City, CA 94061",94061,37.469683,-122.23323,5.0,5.0,4128.0,2018-05-08 15:00:00,1987,-1.0,2046130.0,2125000.0,Bryan Jacobs,https://www.zillow.com/profile/bryan-jacobs/,,,0,3849527.0,2018-04-30,https://www.zillow.com/homedetails/1225-1245-Oak-Avenue-Redwood-City-CA-94061/2089639965_zpid/
276,15576150,"1225 Oak Ave, Redwood City, CA 94061",94061,37.469493,-122.233322,5.0,5.0,4128.0,2018-05-07 00:00:00,1987,7535.0,2046130.0,2125000.0,,,,,0,2443741.0,2018-04-30,https://www.zillow.com/homedetails/1225-Oak-Ave-Redwood-City-CA-94061/15576150_zpid/
277,15559631,"2709 Debbie Ct, San Carlos, CA 94070",94070,37.484102,-122.265318,3.0,2.0,1980.0,2018-05-03 00:00:00,1961,6098.0,2054879.0,2133000.0,Bert Keane,https://www.zillow.com/profile/BertKeaneSF/,2018-03-22 13:48:00,1795000.0,1,1962044.0,2018-02-28,https://www.zillow.com/homedetails/2709-Debbie-Ct-San-Carlos-CA-94070/15559631_zpid/
278,15575415,"1233 Foothill St, Redwood City, CA 94061",94061,37.459337,-122.246002,3.0,3.0,2171.0,2018-05-02 15:00:00,2014,6490.0,2697794.0,2800000.0,Jennifer Gilson,https://www.zillow.com/profile/Jennifer-Gilson/,2018-03-19 09:39:00,2688000.0,1,2724489.0,2018-02-28,https://www.zillow.com/homedetails/1233-Foothill-St-Redwood-City-CA-94061/15575415_zpid/
279,15572080,"42 Botany Ct, Emerald Hills, CA 94062",94062,37.462986,-122.256646,5.0,3.0,3680.0,2018-05-01 00:00:00,1988,12196.0,2601776.0,2700000.0,,,2018-03-22 17:20:00,2498000.0,1,2591543.0,2018-02-28,https://www.zillow.com/homedetails/42-Botany-Ct-Emerald-Hills-CA-94062/15572080_zpid/
280,15559367,"29 Hidden Way, Redwood City, CA 94062",94062,37.48015,-122.268086,3.0,3.0,2913.0,2018-04-27 00:00:00,1954,29620.0,2362903.0,2450000.0,,,2018-03-24 12:12:00,2350000.0,1,2500098.0,2018-02-28,https://www.zillow.com/homedetails/29-Hidden-Way-Redwood-City-CA-94062/15559367_zpid/
281,15564808,"510 Iris St, Redwood City, CA 94062",94062,37.477502,-122.238417,3.0,3.0,1900.0,2018-04-24 15:00:00,1946,6499.0,2241866.0,2323000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,2018-03-22 11:13:00,1949000.0,1,1117838.0,2018-02-28,https://www.zillow.com/homedetails/510-Iris-St-Redwood-City-CA-94062/15564808_zpid/
282,15563159,"12 Woodstock Pl, Redwood City, CA 94062",94062,37.485276,-122.246716,3.0,3.0,1925.0,2018-04-24 00:00:00,1956,8842.0,2161765.0,2240000.0,,,,,0,1999576.0,2018-03-31,https://www.zillow.com/homedetails/12-Woodstock-Pl-Redwood-City-CA-94062/15563159_zpid/
283,15558787,"3236 La Mesa Dr, San Carlos, CA 94070",94070,37.481961,-122.280818,5.0,4.0,3175.0,2018-04-19 15:00:00,1986,10080.0,3188171.0,3300000.0,Val Vandervort,https://www.zillow.com/profile/ValVandervort/,2018-03-29 00:45:00,2888000.0,1,2850502.0,2018-02-28,https://www.zillow.com/homedetails/3236-La-Mesa-Dr-San-Carlos-CA-94070/15558787_zpid/
284,15571865,"3517 Glenwood Ave, Redwood City, CA 94062",94062,37.468734,-122.253422,3.0,3.0,1952.0,2018-04-19 00:00:00,1955,7801.0,2222059.0,2300000.0,,,2018-03-29 14:52:00,1998000.0,1,1661708.0,2018-02-28,https://www.zillow.com/homedetails/3517-Glenwood-Ave-Redwood-City-CA-94062/15571865_zpid/
285,15570730,"270 Lakeview Way, Emerald Hills, CA 94062",94062,37.471652,-122.274191,4.0,3.5,3460.0,2018-04-18 15:00:00,2002,16988.0,3382123.0,3500000.0,,,2018-03-07 19:41:00,2995000.0,1,3205171.0,2018-02-28,https://www.zillow.com/homedetails/270-Lakeview-Way-Emerald-Hills-CA-94062/15570730_zpid/
286,15571808,"901 Lakeview Way, Emerald Hills, CA 94062",94062,37.461017,-122.261226,4.0,3.0,2760.0,2018-04-18 08:00:00,1927,16465.0,2125905.0,2200000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,,,0,2519025.0,2018-03-31,https://www.zillow.com/homedetails/901-Lakeview-Way-Emerald-Hills-CA-94062/15571808_zpid/
287,15572513,"998 Pleasant Hill Rd, Redwood City, CA 94061",94061,37.45719,-122.250799,4.0,3.0,1630.0,2018-04-16 00:00:00,1956,8624.0,1933474.0,2000000.0,Omar Kinaan,https://www.zillow.com/profile/okinaan/,2018-03-09 16:37:00,1598000.0,1,1803552.0,2018-02-28,https://www.zillow.com/homedetails/998-Pleasant-Hill-Rd-Redwood-City-CA-94061/15572513_zpid/
288,15563718,"1712 Brewster Ave, Redwood City, CA 94062",94062,37.482816,-122.242031,4.0,2.5,2320.0,2018-04-13 00:00:00,1916,6987.0,2055643.0,2125000.0,,,,,0,2036859.0,2018-03-31,https://www.zillow.com/homedetails/1712-Brewster-Ave-Redwood-City-CA-94062/15563718_zpid/
289,15570867,"1827 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.472919,-122.26503,3.0,2.0,1664.0,2018-04-12 15:00:00,1953,12880.0,2031895.0,2100000.0,David Young,https://www.zillow.com/profile/David-Young/,2017-07-31 11:16:00,1798000.0,2,1778885.0,2017-07-31,https://www.zillow.com/homedetails/1827-Cordilleras-Rd-Emerald-Hills-CA-94062/15570867_zpid/
290,15559014,"1282 Crestview Dr, San Carlos, CA 94070",94070,37.479943,-122.281328,4.0,3.0,2270.0,2018-04-12 00:00:00,1973,7688.0,2128652.0,2200000.0,Katy Thielke Straser,https://www.zillow.com/profile/Katy-Thielke-Straser/,2018-03-02 08:47:00,1989000.0,1,2057519.0,2018-02-28,https://www.zillow.com/homedetails/1282-Crestview-Dr-San-Carlos-CA-94070/15559014_zpid/
291,15559289,"750 Loma Ct, Redwood City, CA 94062",94062,37.481529,-122.271402,4.0,3.0,2550.0,2018-04-10 15:00:00,1974,47400.0,2032770.0,2100000.0,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,2018-03-02 09:37:00,2195000.0,1,2382163.0,2018-02-28,https://www.zillow.com/homedetails/750-Loma-Ct-Redwood-City-CA-94062/15559289_zpid/
292,15563828,"277 Jeter St, Redwood City, CA 94062",94062,37.479902,-122.242057,3.0,2.0,2040.0,2018-04-10 15:00:00,1939,6500.0,2032770.0,2100000.0,Nikki Cocco Boyle,https://www.zillow.com/profile/nikkicoccoboyle/,2018-03-11 10:08:00,1849000.0,1,1973887.0,2018-02-28,https://www.zillow.com/homedetails/277-Jeter-St-Redwood-City-CA-94062/15563828_zpid/
293,15572528,"991 Cambridge Rd, Redwood City, CA 94061",94061,37.455176,-122.253486,4.0,3.0,2425.0,2018-04-10 00:00:00,1958,8585.0,2226368.0,2300000.0,,,2018-03-09 17:49:00,1925000.0,1,1909479.0,2018-02-28,https://www.zillow.com/homedetails/991-Cambridge-Rd-Redwood-City-CA-94061/15572528_zpid/
294,15589551,"622 Sylvan Way, Emerald Hills, CA 94062",94062,37.465858,-122.271621,5.0,4.0,3890.0,2018-04-06 00:00:00,1989,16051.0,2229254.0,2301000.0,,,2017-11-03 11:42:00,2395000.0,2,2819152.0,2017-10-31,https://www.zillow.com/homedetails/622-Sylvan-Way-Emerald-Hills-CA-94062/15589551_zpid/
295,15571450,"558 Canyon Rd, Emerald Hills, CA 94062",94062,37.472132,-122.262282,4.0,3.0,2760.0,2018-04-05 00:00:00,1961,62992.0,2134209.0,2201000.0,Allen Jones,https://www.zillow.com/profile/ajones908/,2017-10-23 15:42:00,3200000.0,2,2164281.0,2017-09-30,https://www.zillow.com/homedetails/558-Canyon-Rd-Emerald-Hills-CA-94062/15571450_zpid/
296,15589759,"731 Lakemead Way, Emerald Hills, CA 94062",94062,37.461189,-122.268311,4.0,3.0,2660.0,2018-03-30 15:00:00,1985,8651.0,2280443.0,2350000.0,Villeneuve Team,https://www.zillow.com/profile/denisev730/,2018-02-17 10:22:00,2348000.0,1,2297500.0,2018-01-31,https://www.zillow.com/homedetails/731-Lakemead-Way-Emerald-Hills-CA-94062/15589759_zpid/
297,15591412,"1721 Connecticut Dr, Redwood City, CA 94061",94061,37.45825,-122.232671,3.0,2.0,1648.0,2018-03-29 00:00:00,1952,6764.0,2164594.0,2230000.0,Tim Kerns,https://www.zillow.com/profile/zuser20141111083320678/,2018-03-05 07:43:00,1695000.0,1,1912707.0,2018-02-28,https://www.zillow.com/homedetails/1721-Connecticut-Dr-Redwood-City-CA-94061/15591412_zpid/
298,15574575,"819 Upland Rd, Redwood City, CA 94062",94062,37.4707,-122.255124,4.0,4.0,2538.0,2018-03-27 15:00:00,1960,10598.0,2136660.0,2200000.0,,,2018-02-22 16:28:00,2198000.0,1,2280139.0,2018-01-31,https://www.zillow.com/homedetails/819-Upland-Rd-Redwood-City-CA-94062/15574575_zpid/
299,15558807,"3170 La Mesa Dr, San Carlos, CA 94070",94070,37.481562,-122.277739,3.0,2.0,2300.0,2018-03-26 00:00:00,1968,6499.0,2088679.0,2150000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,2018-02-09 16:36:00,2295000.0,1,2016160.0,2018-01-31,https://www.zillow.com/homedetails/3170-La-Mesa-Dr-San-Carlos-CA-94070/15558807_zpid/
300,15560796,"2320 Eaton Ave, San Carlos, CA 94070",94070,37.48466,-122.255954,3.0,2.0,1680.0,2018-03-23 15:00:00,1941,6159.0,2090417.0,2150000.0,,,2018-02-22 20:22:00,1598000.0,1,1747369.0,2018-01-31,https://www.zillow.com/homedetails/2320-Eaton-Ave-San-Carlos-CA-94070/15560796_zpid/
301,15591819,"2673 Ohio Ave, Redwood City, CA 94061",94061,37.453728,-122.232198,5.0,4.0,2305.0,2018-03-23 15:00:00,1951,6050.0,2119586.0,2180000.0,DiPali Shah,https://www.zillow.com/profile/DiPalIShahBroker/,2017-12-06 18:02:00,2195000.0,1,1596922.0,2017-11-30,https://www.zillow.com/homedetails/2673-Ohio-Ave-Redwood-City-CA-94061/15591819_zpid/
302,15562897,"861 Edgewood Rd, Redwood City, CA 94062",94062,37.485823,-122.250822,4.0,3.0,2400.0,2018-03-23 00:00:00,1951,10659.0,2525349.0,2600000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2018-02-02 17:57:00,2595000.0,1,2622311.0,2018-01-31,https://www.zillow.com/homedetails/861-Edgewood-Rd-Redwood-City-CA-94062/15562897_zpid/
303,15589852,"743 W California Way, Woodside, CA 94062",94062,37.455805,-122.274107,3.0,2.0,2100.0,2018-03-23 00:00:00,1984,10018.0,2430718.0,2500000.0,,,2018-02-10 20:21:00,2249000.0,1,1990358.0,2018-01-31,https://www.zillow.com/homedetails/743-W-California-Way-Woodside-CA-94062/15589852_zpid/
304,15571344,"583 Canyon Rd, Redwood City, CA 94062",94062,37.47316,-122.259439,3.0,2.5,2350.0,2018-03-20 15:00:00,1980,9931.0,2140812.0,2200000.0,,,,,0,2099259.0,2018-02-28,https://www.zillow.com/homedetails/583-Canyon-Rd-Redwood-City-CA-94062/15571344_zpid/
305,15589949,"727 Paradise Way, Emerald Hills, CA 94062",94062,37.458654,-122.269435,4.0,3.0,2680.0,2018-03-16 15:00:00,1985,10998.0,2211382.0,2270000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,2018-02-08 13:12:00,2295000.0,1,2420555.0,2018-01-31,https://www.zillow.com/homedetails/727-Paradise-Way-Emerald-Hills-CA-94062/15589949_zpid/
306,15559562,"2753 Bromley Dr, San Carlos, CA 94070",94070,37.481621,-122.266174,3.0,2.0,1710.0,2018-03-13 15:00:00,1960,20560.0,2003499.0,2050000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2018-02-24 07:41:00,1799999.0,1,1965245.0,2018-01-31,https://www.zillow.com/homedetails/2753-Bromley-Dr-San-Carlos-CA-94070/15559562_zpid/
307,15589635,"747 Lakeview Way, Emerald Hills, CA 94062",94062,37.463921,-122.26677,4.0,2.0,2788.0,2018-03-13 15:00:00,1948,5998.0,1974351.0,2025000.0,Michelle Glaubert,https://www.zillow.com/profile/RoryRyan/,2018-02-10 14:52:00,1789000.0,1,2174194.0,2018-01-31,https://www.zillow.com/homedetails/747-Lakeview-Way-Emerald-Hills-CA-94062/15589635_zpid/
308,15576298,"1440 Kentfield Ave, Redwood City, CA 94061",94061,37.466657,-122.231037,5.0,5.0,3980.0,2018-03-03 00:00:00,1972,6969.0,2562888.0,2100000.0,,,,,0,1950256.0,2018-02-28,https://www.zillow.com/homedetails/1440-Kentfield-Ave-Redwood-City-CA-94061/15576298_zpid/
309,15590411,"1072 Silver Hill Rd, Redwood City, CA 94061",94061,37.451696,-122.253927,4.0,3.0,2676.0,2018-03-02 00:00:00,1964,34124.0,2738310.0,2800000.0,Mariana Pappalardo,https://www.zillow.com/profile/Mariana-Pappalardo/,2018-02-08 16:12:00,2595000.0,1,1852942.0,2018-01-31,https://www.zillow.com/homedetails/1072-Silver-Hill-Rd-Redwood-City-CA-94061/15590411_zpid/
310,15577350,"1718 Hampton Ave, Redwood City, CA 94061",94061,37.462672,-122.231221,4.0,3.0,2897.0,2018-02-27 16:00:00,2017,6551.0,2545307.0,2600000.0,,,2017-11-06 10:47:00,2698000.0,2,2083257.0,2017-10-31,https://www.zillow.com/homedetails/1718-Hampton-Ave-Redwood-City-CA-94061/15577350_zpid/
311,240240402,"718 Canyon Rd, Redwood City, CA 94062",94062,37.469548,-122.255861,5.0,4.0,3456.0,2018-02-23 00:00:00,2018,6490.0,3137334.0,3200000.0,,,,,0,2930574.0,2018-01-31,https://www.zillow.com/homedetails/718-Canyon-Rd-Redwood-City-CA-94062/240240402_zpid/
312,15562911,"875 Durlston Rd, Redwood City, CA 94062",94062,37.484637,-122.249875,3.0,2.5,2780.0,2018-02-20 08:00:00,1929,10000.0,2699146.0,2750000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2018-01-25 17:13:00,2298000.0,1,2435885.0,2017-12-31,https://www.zillow.com/homedetails/875-Durlston-Rd-Redwood-City-CA-94062/15562911_zpid/
313,15574385,"3015 Oak Knoll Dr, Redwood City, CA 94062",94062,37.476324,-122.254927,4.0,3.0,2758.0,2018-02-20 08:00:00,1996,7501.0,2051351.0,2090000.0,Brett Yoshihara,https://www.zillow.com/profile/Yoshihara-Team/,2017-10-09 12:53:00,2357000.0,2,2128700.0,2017-09-30,https://www.zillow.com/homedetails/3015-Oak-Knoll-Dr-Redwood-City-CA-94062/15574385_zpid/
